2026-08-18 11:00:30,066 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=83 | chunk=0/1 | step_in_chunk=133 | exec_src=open[t+1] | raw_exec_p=78459.99 | buy_price(+slip)=78475.68 | size=0.000210 | notional=$16.50 | capital_before=$20.43 | cash_after=$3.90 | exposure=80.75% | SL=0.60% TP=1.12% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:00:34 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=112 | chunk=0/1 | step_in_chunk=162 | exec_src=open[t+1] | raw_exec_p=78018.58 | buy_price(+slip)=78034.18 | size=0.000213 | notional=$16.63 | capital_before=$20.35 | cash_after=$3.68 | exposure=81.73% | SL=0.65% TP=0.98% | tier=Micro Capital | TF=5m | profile=scalper
2026-08-18 11:00:34,101 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=112 | chunk=0/1 | step_in_chunk=162 | exec_src=open[t+1] | raw_exec_p=78018.58 | buy_price(+slip)=78034.18 | size=0.000213 | notional=$16.63 | capital_before=$20.35 | cash_after=$3.68 | exposure=81.73% | SL=0.65% TP=0.98% | tier=Micro Capital | TF=5m | profile=scalper
2026-08-18 11:00:35 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=124 | chunk=0/1 | step_in_chunk=174 | exec_src=open[t+1] | raw_exec_p=78337.25 | buy_price(+slip)=78352.92 | size=0.000223 | notional=$17.43 | capital_before=$20.30 | cash_after=$2.83 | exposure=85.87% | SL=0.72% TP=1.67% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:00:35,462 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=124 | chunk=0/1 | step_in_chunk=174 | exec_src=open[t+1] | raw_exec_p=78337.25 | buy_price(+slip)=78352.92 | size=0.000223 | notional=$17.43 | capital_before=$20.30 | cash_after=$2.83 | exposure=85.87% | SL=0.72% TP=1.67% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:00:41 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=154 | chunk=0/1 | step_in_chunk=204 | exec_src=open[t+1] | raw_exec_p=79950.23 | buy_price(+slip)=79966.22 | size=0.000210 | notional=$16.81 | capital_before=$20.18 | cash_after=$3.33 | exposure=83.31% | SL=0.60% TP=1.23% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:00:41,606 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=154 | chunk=0/1 | step_in_chunk=204 | exec_src=open[t+1] | raw_exec_p=79950.23 | buy_price(+slip)=79966.22 | size=0.000210 | notional=$16.81 | capital_before=$20.18 | cash_after=$3.33 | exposure=83.31% | SL=0.60% TP=1.23% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:00:42 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=164 | chunk=0/1 | step_in_chunk=214 | exec_src=open[t+1] | raw_exec_p=79976.46 | buy_price(+slip)=79992.46 | size=0.000193 | notional=$15.46 | capital_before=$20.12 | cash_after=$4.63 | exposure=76.82% | SL=0.60% TP=1.51% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:00:42,732 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=164 | chunk=0/1 | step_in_chunk=214 | exec_src=open[t+1] | raw_exec_p=79976.46 | buy_price(+slip)=79992.46 | size=0.000193 | notional=$15.46 | capital_before=$20.12 | cash_after=$4.63 | exposure=76.82% | SL=0.60% TP=1.51% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:00:44 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=182 | chunk=0/1 | step_in_chunk=232 | exec_src=open[t+1] | raw_exec_p=80282.38 | buy_price(+slip)=80298.44 | size=0.000201 | notional=$16.11 | capital_before=$20.04 | cash_after=$3.90 | exposure=80.39% | SL=0.71% TP=1.52% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:00:44,684 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=182 | chunk=0/1 | step_in_chunk=232 | exec_src=open[t+1] | raw_exec_p=80282.38 | buy_price(+slip)=80298.44 | size=0.000201 | notional=$16.11 | capital_before=$20.04 | cash_after=$3.90 | exposure=80.39% | SL=0.71% TP=1.52% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:01:25 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=431 | chunk=0/1 | step_in_chunk=481 | exec_src=open[t+1] | raw_exec_p=79686.94 | buy_price(+slip)=79702.88 | size=0.000188 | notional=$14.94 | capital_before=$19.93 | cash_after=$4.95 | exposure=74.98% | SL=0.60% TP=1.13% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:01:25,322 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=431 | chunk=0/1 | step_in_chunk=481 | exec_src=open[t+1] | raw_exec_p=79686.94 | buy_price(+slip)=79702.88 | size=0.000188 | notional=$14.94 | capital_before=$19.93 | cash_after=$4.95 | exposure=74.98% | SL=0.60% TP=1.13% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:01:28 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=457 | chunk=0/1 | step_in_chunk=507 | exec_src=open[t+1] | raw_exec_p=79707.52 | buy_price(+slip)=79723.46 | size=0.000180 | notional=$14.35 | capital_before=$19.95 | cash_after=$5.57 | exposure=71.92% | SL=0.99% TP=1.55% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:01:28,251 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=457 | chunk=0/1 | step_in_chunk=507 | exec_src=open[t+1] | raw_exec_p=79707.52 | buy_price(+slip)=79723.46 | size=0.000180 | notional=$14.35 | capital_before=$19.95 | cash_after=$5.57 | exposure=71.92% | SL=0.99% TP=1.55% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:01:31 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=482 | chunk=0/1 | step_in_chunk=532 | exec_src=open[t+1] | raw_exec_p=80000.76 | buy_price(+slip)=80016.76 | size=0.000197 | notional=$15.78 | capital_before=$19.91 | cash_after=$4.10 | exposure=79.24% | SL=0.60% TP=1.56% | tier=Micro Capital | TF=4h | profile=scalper
2026-08-18 11:01:31,383 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=482 | chunk=0/1 | step_in_chunk=532 | exec_src=open[t+1] | raw_exec_p=80000.76 | buy_price(+slip)=80016.76 | size=0.000197 | notional=$15.78 | capital_before=$19.91 | cash_after=$4.10 | exposure=79.24% | SL=0.60% TP=1.56% | tier=Micro Capital | TF=4h | profile=scalper
2026-08-18 11:01:37 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=506 | chunk=0/1 | step_in_chunk=556 | exec_src=open[t+1] | raw_exec_p=80029.47 | buy_price(+slip)=80045.48 | size=0.000192 | notional=$15.33 | capital_before=$19.88 | cash_after=$4.51 | exposure=77.12% | SL=0.73% TP=1.33% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:01:37,294 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=506 | chunk=0/1 | step_in_chunk=556 | exec_src=open[t+1] | raw_exec_p=80029.47 | buy_price(+slip)=80045.48 | size=0.000192 | notional=$15.33 | capital_before=$19.88 | cash_after=$4.51 | exposure=77.12% | SL=0.73% TP=1.33% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:01:40 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=532 | chunk=0/1 | step_in_chunk=582 | exec_src=open[t+1] | raw_exec_p=80217.9 | buy_price(+slip)=80233.94 | size=0.000203 | notional=$16.30 | capital_before=$19.84 | cash_after=$3.50 | exposure=82.17% | SL=0.70% TP=1.69% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:01:40,873 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=532 | chunk=0/1 | step_in_chunk=582 | exec_src=open[t+1] | raw_exec_p=80217.9 | buy_price(+slip)=80233.94 | size=0.000203 | notional=$16.30 | capital_before=$19.84 | cash_after=$3.50 | exposure=82.17% | SL=0.70% TP=1.69% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:01:53 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=603 | chunk=0/1 | step_in_chunk=653 | exec_src=open[t+1] | raw_exec_p=81864.16 | buy_price(+slip)=81880.53 | size=0.000196 | notional=$16.05 | capital_before=$20.05 | cash_after=$3.96 | exposure=80.06% | SL=0.60% TP=0.94% | tier=Micro Capital | TF=5m | profile=scalper
2026-08-18 11:01:53,636 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=603 | chunk=0/1 | step_in_chunk=653 | exec_src=open[t+1] | raw_exec_p=81864.16 | buy_price(+slip)=81880.53 | size=0.000196 | notional=$16.05 | capital_before=$20.05 | cash_after=$3.96 | exposure=80.06% | SL=0.60% TP=0.94% | tier=Micro Capital | TF=5m | profile=scalper
2026-08-18 11:02:58 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=913 | chunk=0/1 | step_in_chunk=963 | exec_src=open[t+1] | raw_exec_p=79231.58 | buy_price(+slip)=79247.43 | size=0.000189 | notional=$14.98 | capital_before=$19.96 | cash_after=$4.95 | exposure=75.04% | SL=0.76% TP=1.47% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:02:58,738 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=913 | chunk=0/1 | step_in_chunk=963 | exec_src=open[t+1] | raw_exec_p=79231.58 | buy_price(+slip)=79247.43 | size=0.000189 | notional=$14.98 | capital_before=$19.96 | cash_after=$4.95 | exposure=75.04% | SL=0.76% TP=1.47% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:02 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=939 | chunk=0/1 | step_in_chunk=989 | exec_src=open[t+1] | raw_exec_p=79085.7 | buy_price(+slip)=79101.52 | size=0.000200 | notional=$15.83 | capital_before=$19.88 | cash_after=$4.01 | exposure=79.64% | SL=0.69% TP=1.18% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:02,666 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=939 | chunk=0/1 | step_in_chunk=989 | exec_src=open[t+1] | raw_exec_p=79085.7 | buy_price(+slip)=79101.52 | size=0.000200 | notional=$15.83 | capital_before=$19.88 | cash_after=$4.01 | exposure=79.64% | SL=0.69% TP=1.18% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:06 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=968 | chunk=0/1 | step_in_chunk=1018 | exec_src=open[t+1] | raw_exec_p=76665.99 | buy_price(+slip)=76681.32 | size=0.000207 | notional=$15.90 | capital_before=$19.71 | cash_after=$3.77 | exposure=80.68% | SL=0.75% TP=1.12% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:06,274 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=968 | chunk=0/1 | step_in_chunk=1018 | exec_src=open[t+1] | raw_exec_p=76665.99 | buy_price(+slip)=76681.32 | size=0.000207 | notional=$15.90 | capital_before=$19.71 | cash_after=$3.77 | exposure=80.68% | SL=0.75% TP=1.12% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:13 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=996 | chunk=0/1 | step_in_chunk=1046 | exec_src=open[t+1] | raw_exec_p=76966.25 | buy_price(+slip)=76981.64 | size=0.000207 | notional=$15.93 | capital_before=$19.63 | cash_after=$3.66 | exposure=81.16% | SL=0.96% TP=1.44% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:13,149 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=996 | chunk=0/1 | step_in_chunk=1046 | exec_src=open[t+1] | raw_exec_p=76966.25 | buy_price(+slip)=76981.64 | size=0.000207 | notional=$15.93 | capital_before=$19.63 | cash_after=$3.66 | exposure=81.16% | SL=0.96% TP=1.44% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:17 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1020 | chunk=0/1 | step_in_chunk=1070 | exec_src=open[t+1] | raw_exec_p=77114.64 | buy_price(+slip)=77130.06 | size=0.000204 | notional=$15.70 | capital_before=$19.58 | cash_after=$3.85 | exposure=80.18% | SL=0.66% TP=1.29% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:17,574 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1020 | chunk=0/1 | step_in_chunk=1070 | exec_src=open[t+1] | raw_exec_p=77114.64 | buy_price(+slip)=77130.06 | size=0.000204 | notional=$15.70 | capital_before=$19.58 | cash_after=$3.85 | exposure=80.18% | SL=0.66% TP=1.29% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:23 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1045 | chunk=0/1 | step_in_chunk=1095 | exec_src=open[t+1] | raw_exec_p=77046.73 | buy_price(+slip)=77062.14 | size=0.000190 | notional=$14.61 | capital_before=$19.49 | cash_after=$4.85 | exposure=74.96% | SL=0.74% TP=1.29% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:23,712 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1045 | chunk=0/1 | step_in_chunk=1095 | exec_src=open[t+1] | raw_exec_p=77046.73 | buy_price(+slip)=77062.14 | size=0.000190 | notional=$14.61 | capital_before=$19.49 | cash_after=$4.85 | exposure=74.96% | SL=0.74% TP=1.29% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:28 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1071 | chunk=0/1 | step_in_chunk=1121 | exec_src=open[t+1] | raw_exec_p=76769.05 | buy_price(+slip)=76784.40 | size=0.000185 | notional=$14.21 | capital_before=$19.37 | cash_after=$5.13 | exposure=73.35% | SL=0.60% TP=1.34% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:28,286 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1071 | chunk=0/1 | step_in_chunk=1121 | exec_src=open[t+1] | raw_exec_p=76769.05 | buy_price(+slip)=76784.40 | size=0.000185 | notional=$14.21 | capital_before=$19.37 | cash_after=$5.13 | exposure=73.35% | SL=0.60% TP=1.34% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:34 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1096 | chunk=0/1 | step_in_chunk=1146 | exec_src=open[t+1] | raw_exec_p=76737.87 | buy_price(+slip)=76753.22 | size=0.000194 | notional=$14.87 | capital_before=$19.32 | cash_after=$4.42 | exposure=76.95% | SL=0.73% TP=1.47% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:34,263 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1096 | chunk=0/1 | step_in_chunk=1146 | exec_src=open[t+1] | raw_exec_p=76737.87 | buy_price(+slip)=76753.22 | size=0.000194 | notional=$14.87 | capital_before=$19.32 | cash_after=$4.42 | exposure=76.95% | SL=0.73% TP=1.47% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:37 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1122 | chunk=0/1 | step_in_chunk=1172 | exec_src=open[t+1] | raw_exec_p=77018.33 | buy_price(+slip)=77033.73 | size=0.000193 | notional=$14.87 | capital_before=$19.31 | cash_after=$4.40 | exposure=77.02% | SL=1.12% TP=1.68% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:37,807 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1122 | chunk=0/1 | step_in_chunk=1172 | exec_src=open[t+1] | raw_exec_p=77018.33 | buy_price(+slip)=77033.73 | size=0.000193 | notional=$14.87 | capital_before=$19.31 | cash_after=$4.40 | exposure=77.02% | SL=1.12% TP=1.68% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:40 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1146 | chunk=0/1 | step_in_chunk=1196 | exec_src=open[t+1] | raw_exec_p=77092.18 | buy_price(+slip)=77107.60 | size=0.000212 | notional=$16.34 | capital_before=$19.26 | cash_after=$2.89 | exposure=84.80% | SL=0.69% TP=1.05% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:40,903 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1146 | chunk=0/1 | step_in_chunk=1196 | exec_src=open[t+1] | raw_exec_p=77092.18 | buy_price(+slip)=77107.60 | size=0.000212 | notional=$16.34 | capital_before=$19.26 | cash_after=$2.89 | exposure=84.80% | SL=0.69% TP=1.05% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:03:46 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1171 | chunk=0/1 | step_in_chunk=1221 | exec_src=open[t+1] | raw_exec_p=77680.99 | buy_price(+slip)=77696.53 | size=0.000200 | notional=$15.55 | capital_before=$19.31 | cash_after=$3.73 | exposure=80.51% | SL=0.80% TP=1.58% | tier=Micro Capital | TF=4h | profile=scalper
2026-08-18 11:03:46,838 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1171 | chunk=0/1 | step_in_chunk=1221 | exec_src=open[t+1] | raw_exec_p=77680.99 | buy_price(+slip)=77696.53 | size=0.000200 | notional=$15.55 | capital_before=$19.31 | cash_after=$3.73 | exposure=80.51% | SL=0.80% TP=1.58% | tier=Micro Capital | TF=4h | profile=scalper
2026-08-18 11:03:49 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1192 | chunk=0/1 | step_in_chunk=1242 | exec_src=open[t+1] | raw_exec_p=77426.36 | buy_price(+slip)=77441.85 | size=0.000205 | notional=$15.84 | capital_before=$19.20 | cash_after=$3.32 | exposure=82.52% | SL=1.00% TP=1.53% | tier=Micro Capital | TF=4h | profile=scalper
2026-08-18 11:03:49,288 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1192 | chunk=0/1 | step_in_chunk=1242 | exec_src=open[t+1] | raw_exec_p=77426.36 | buy_price(+slip)=77441.85 | size=0.000205 | notional=$15.84 | capital_before=$19.20 | cash_after=$3.32 | exposure=82.52% | SL=1.00% TP=1.53% | tier=Micro Capital | TF=4h | profile=scalper
2026-08-18 11:04:28 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1422 | chunk=0/1 | step_in_chunk=1472 | exec_src=open[t+1] | raw_exec_p=77270.76 | buy_price(+slip)=77286.21 | size=0.000204 | notional=$15.76 | capital_before=$19.15 | cash_after=$3.35 | exposure=82.33% | SL=0.79% TP=1.60% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:04:28,019 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1422 | chunk=0/1 | step_in_chunk=1472 | exec_src=open[t+1] | raw_exec_p=77270.76 | buy_price(+slip)=77286.21 | size=0.000204 | notional=$15.76 | capital_before=$19.15 | cash_after=$3.35 | exposure=82.33% | SL=0.79% TP=1.60% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:01 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1631 | chunk=0/1 | step_in_chunk=1681 | exec_src=open[t+1] | raw_exec_p=73806.74 | buy_price(+slip)=73821.50 | size=0.000217 | notional=$16.05 | capital_before=$19.09 | cash_after=$3.00 | exposure=84.08% | SL=0.60% TP=1.40% | tier=Micro Capital | TF=5m | profile=scalper
2026-08-18 11:05:01,605 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1631 | chunk=0/1 | step_in_chunk=1681 | exec_src=open[t+1] | raw_exec_p=73806.74 | buy_price(+slip)=73821.50 | size=0.000217 | notional=$16.05 | capital_before=$19.09 | cash_after=$3.00 | exposure=84.08% | SL=0.60% TP=1.40% | tier=Micro Capital | TF=5m | profile=scalper
2026-08-18 11:05:09 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1656 | chunk=0/1 | step_in_chunk=1706 | exec_src=open[t+1] | raw_exec_p=73640.0 | buy_price(+slip)=73654.73 | size=0.000190 | notional=$13.96 | capital_before=$18.98 | cash_after=$4.99 | exposure=73.55% | SL=0.91% TP=1.37% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:09,454 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1656 | chunk=0/1 | step_in_chunk=1706 | exec_src=open[t+1] | raw_exec_p=73640.0 | buy_price(+slip)=73654.73 | size=0.000190 | notional=$13.96 | capital_before=$18.98 | cash_after=$4.99 | exposure=73.55% | SL=0.91% TP=1.37% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:13 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1681 | chunk=0/1 | step_in_chunk=1731 | exec_src=open[t+1] | raw_exec_p=73328.12 | buy_price(+slip)=73342.79 | size=0.000202 | notional=$14.79 | capital_before=$18.86 | cash_after=$4.03 | exposure=78.45% | SL=0.89% TP=1.34% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:13,866 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1681 | chunk=0/1 | step_in_chunk=1731 | exec_src=open[t+1] | raw_exec_p=73328.12 | buy_price(+slip)=73342.79 | size=0.000202 | notional=$14.79 | capital_before=$18.86 | cash_after=$4.03 | exposure=78.45% | SL=0.89% TP=1.34% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:20 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1707 | chunk=0/1 | step_in_chunk=1757 | exec_src=open[t+1] | raw_exec_p=73316.56 | buy_price(+slip)=73331.22 | size=0.000202 | notional=$14.82 | capital_before=$18.66 | cash_after=$3.81 | exposure=79.40% | SL=0.60% TP=1.67% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:20,515 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1707 | chunk=0/1 | step_in_chunk=1757 | exec_src=open[t+1] | raw_exec_p=73316.56 | buy_price(+slip)=73331.22 | size=0.000202 | notional=$14.82 | capital_before=$18.66 | cash_after=$3.81 | exposure=79.40% | SL=0.60% TP=1.67% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:25 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1731 | chunk=0/1 | step_in_chunk=1781 | exec_src=open[t+1] | raw_exec_p=73941.58 | buy_price(+slip)=73956.37 | size=0.000197 | notional=$14.57 | capital_before=$18.75 | cash_after=$4.15 | exposure=77.70% | SL=0.60% TP=0.94% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:25,452 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1731 | chunk=0/1 | step_in_chunk=1781 | exec_src=open[t+1] | raw_exec_p=73941.58 | buy_price(+slip)=73956.37 | size=0.000197 | notional=$14.57 | capital_before=$18.75 | cash_after=$4.15 | exposure=77.70% | SL=0.60% TP=0.94% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:33 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1758 | chunk=0/1 | step_in_chunk=1808 | exec_src=open[t+1] | raw_exec_p=71599.36 | buy_price(+slip)=71613.68 | size=0.000224 | notional=$16.01 | capital_before=$18.60 | cash_after=$2.56 | exposure=86.07% | SL=0.60% TP=1.11% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:33,127 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1758 | chunk=0/1 | step_in_chunk=1808 | exec_src=open[t+1] | raw_exec_p=71599.36 | buy_price(+slip)=71613.68 | size=0.000224 | notional=$16.01 | capital_before=$18.60 | cash_after=$2.56 | exposure=86.07% | SL=0.60% TP=1.11% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:36 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1783 | chunk=0/1 | step_in_chunk=1833 | exec_src=open[t+1] | raw_exec_p=71125.51 | buy_price(+slip)=71139.74 | size=0.000217 | notional=$15.45 | capital_before=$18.44 | cash_after=$2.96 | exposure=83.76% | SL=0.97% TP=1.45% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:36,504 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1783 | chunk=0/1 | step_in_chunk=1833 | exec_src=open[t+1] | raw_exec_p=71125.51 | buy_price(+slip)=71139.74 | size=0.000217 | notional=$15.45 | capital_before=$18.44 | cash_after=$2.96 | exposure=83.76% | SL=0.97% TP=1.45% | tier=Micro Capital | TF=1h | profile=scalper
2026-08-18 11:05:42 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1810 | chunk=0/1 | step_in_chunk=1860 | exec_src=open[t+1] | raw_exec_p=71477.01 | buy_price(+slip)=71491.31 | size=0.000209 | notional=$14.94 | capital_before=$18.51 | cash_after=$3.53 | exposure=80.72% | SL=0.77% TP=1.58% | tier=Micro Capital | TF=4h | profile=scalper
2026-08-18 11:05:42,485 WARNING [TRADE_AUDIT_OPEN] BTCUSDT | step=1810 | chunk=0/1 | step_in_chunk=1860 | exec_src=open[t+1] | raw_exec_p=71477.01 | buy_price(+slip)=71491.31 | size=0.000209 | notional=$14.94 | capital_before=$18.51 | cash_after=$3.53 | exposure=80.72% | SL=0.77% TP=1.58% | tier=Micro Capital | TF=4h | profile=scalper
2026-08-18 11:05:46 - adan_trading_bot.environment.multi_asset_chunked_env - WARNING - [TRADE_AUDIT_OPEN] BTCUSDT | step=1829 | chunk=0/1 | step_in_chunk=1879 | exec_src=open[t+1] | raw_exec_p=71523.93 | buy_price(+slip)=71538.23 | size=0.000203 | notional=$14.53 | capital_before=$18.48 | cash_after=$3.92 | exposure=78.62% | SL=0.66% TP=1.08% | tier=Micro Capital | TF=1h | profile=scalper
